## CidLength:	193
## Count:	45217
## Date:	Mon Dec 16 12:47:32 2019
## Game:	PSNX
##Locale:	en_us
## MD5Checksum: 385D6254C6EA6F1EBD715B14690E0794
## T4Version:	Unknown
## TextLength:	1109
## Version:	2.1.886508
570403244	ugdt	一次性沙地灌木迷彩
570502077	ugdt	Transport Cloak 2
570560301	ucdt	暴风雨
570643490	ugdt	动向侦测器 5
570771058	ucdt	地狱犬：铜质勋章
570933755	ucdt	火花割舌者保险杠
570972263	ucdt	用这款深情特制版的“弓箭手”反器材步枪来玩弄敌人（？）的心。所有阵营均可使用纳能集团的武器。
571345586	ucdt	全年的会员独享优惠及新商品
571371730	ucdt	你已被移至另一个小队。
571476374	ucdt	两脚架
571551169	ucdt	受到来自破片手雷和普通爆炸的伤害降低50%；受到来自步兵火箭弹和轻型反载具武器的爆炸伤害降低20%。
571590353	ucdt	进一步增加纳能效果隐形装备上电容器的容量。
571939699	ucdt	专家提示
571978913	ucdt	非洲森林迷彩
572276498	ucdt	附加的合成外饰能帮你的士兵改善形象。仅限地球共和国使用。
572354461	ucdt	柯伯特
572366209	ucdt	按[%s]键打开房门
572601700	ucdt	购买程序处理中
572656393	ucdt	烟雾手雷能够制造混乱并且在交火区域提供短暂的掩护
572696143	ugdt	艾美瑞什草原迷彩
572827109	ucdt	占坑武器名
572887097	ucdt	主武器：轻机枪：处女座
572912346	ugdt	沙漠灌木v1 - 一次性
572987787	ucdt	“光子”空对空导弹带有爆炸弹头，能熔化重型飞机的装甲，但对轻型飞机效果欠佳。导弹经过短暂的锁定即可发射。仅限瓦努主权国使用。
573037675	ucdt	喇叭
573052301	ugdt	因达尔峡谷v2
573091818	ucdt	雪橇铃车轮尾迹
573161704	ucdt	AS16夜鹰：铜质勋章
573341136	ucdt	将燃料的恢复速率提高20%。
573367478	ucdt	喷射背包
573397720	ucdt	M8捶击者脱壳穿甲炮：银质勋章
573425779	ucdt	身为轻型突击兵使用任意霰弹枪击杀敌军。
573465786	ucdt	哈瓦尔主重生室
573488498	ucdt	武器能够携带的最大弹药数量增加200发。
573512621	ucdt	“被动”栏中可以选择的项目。当载具来到处于隐形状态的渗透兵10米之内时，将会自动侦测到渗透兵的存在。
573523477	ucdt	2015假日倒计时特卖第11天
573528116	ucdt	弹药携带量 10
573586482	ucdt	击杀敌方MAX机甲会回复800点生命值。<font color="#dc9c36">仅限MAX使用。</font>
573745999	ugdt	Harasser Hubcap 23
573763307	ucdt	蚊式战机是地球共和国的单人战斗机。它是飞行速度最快且最敏捷的阵营专属战机。
573769477	ucdt	征服者的ISO-4奖励
573770391	ucdt	<font color="#7FF4FF">防沉迷惩罚：</font>
573880033	ucdt	个人获得的资源增加30%，小队获得的资源增加3%，持续1天。
573898133	ucdt	炸弹
573898337	ucdt	中枪后准心上跳减轻65%，但你的最大移动速度降低10%。 <font color="#dc9c36">MAX机甲也可装备。</font>
574043432	ucdt	<font color='#ffc96d'>折跃门充能中</font>
574150344	ucdt	使用卡宾枪击杀悬赏对象。
574251967	ucdt	受到来自C4、步兵火箭筒和空对地弹头的伤害降低20%。
574266868	ucdt	截止至9月1日。
574278915	ucdt	阿戈斯外饰
574293750	ucdt	弹药携带量 6
574336492	ugdt	基地装甲迷彩
574385742	ucdt	GM武器：能量块枪
574512872	ucdt	NS-60火焰喷射器：银质勋章
574696555	ucdt	错误
574709225	ucdt	重突战术套装
574724204	ucdt	铂金NSX-P短刀：奥星勋章
574729002	ucdt	开启后在载具表面制造一层覆膜，使它能穿过敌方防护门力场，并避免在撞击其他载具时受到伤害。
574871066	ucdt	默认弹匣的弹药容量增加18发。
574883031	ucdt	购买
574939237	ucdt	武器的装弹时间减少0.5秒。
574965152	ucdt	米勒
575037498	ucdt	武器能够携带的最大火箭弹数量增加30发。
575078892	ucdt	小型重生室FF
575347134	ucdt	爆头击杀能立即回复165点护盾值。
575380352	ucdt	社区服务
575423415	ucdt	工程兵能解锁反载具炮台，它能对远距离载具造成高伤害。
575580695	ucdt	机尾武器：M20幼龙
575652244	ugdt	下士
575996678	ucdt	位于10米外的敌方探测器无法发现你的行踪，并且行走状态下你不会再被侦察设备发现。
576022123	ucdt	是时候休个假了！
576048995	ucdt	烟雾手雷：铜质勋章
576054606	ucdt	以广受欢迎的11A为蓝本制造的11C卡宾枪是可靠而精准的全能战士，在中近距离的交火中是明智的选择。所有阵营均可使用纳能集团的武器。
576150105	ucdt	收割者DMR：银质勋章
576271267	ucdt	在你的武器上添加数字迷彩图案。仅限瓦努主权国使用。
576299281	ucdt	矮精灵贴花
576582267	ucdt	类星体VM1：银质勋章
576654637	ugdt	TR Female Engineer 
576670892	ucdt	兑换游戏代码
576775430	ugdt	Lightning Viper Plating
576944701	ucdt	FAC.SCURoomShield.Bio
577118759	ucdt	轨迹：奥星勋章
577202509	ucdt	CAS 14-E：金质勋章
577261760	ucdt	这种发电机，为保护要塞内部的防御力场提供能量。如果防御力场失效，则基地中最关键的部分将暴露给敌军。
577538828	ucdt	在你的载具上添加碳纤维迷彩图案。仅限瓦努主权国使用。
577697899	ugdt	Vortek Rotary
577716589	ucdt	无法移动成员。小队已满。
577745852	ucdt	NS-AM7 AE/NC弓箭手：铜质勋章
577935671	ucdt	可以携带更多的火箭
577958199	ucdt	下一等级：受到来自敌人的伤害进一步降低，同时将再启动的冷却时间从36秒降低到33秒。
577987105	ucdt	炽天使护盾 4
578075384	ugdt	镶边白色迷彩
578137340	ucdt	聊天
578146968	ucdt	驾机协助
578171288	ucdt	在冲刺之后，武器的射速会更快。可持续1小时，需要达到12级军衔。
578184861	ucdt	激素护盾 2
578194314	ugdt	白色闪光照明球
578249324	ucdt	转轮卡宾枪
578367748	ucdt	T9A屠夫：银质勋章
578573729	ucdt	先驱NS-A喇叭
578664303	ucdt	破片手雷
578682523	ugdt	Nanite Auto Repair System 5
578803973	ucdt	纳米恢复器的充能速率提高11%。
578943445	ucdt	受到的爆炸伤害降低约8%。
578945792	ucdt	默认弹匣的弹药容量增加1发。
579074053	ucdt	将决裂者的最高速度提高4公里/小时。
579108727	ucdt	铂金NSX-P天狗：银质勋章
579129907	ugdt	M20幼龙
579133254	ucdt	下一绶带
579274194	ucdt	主武器：轻机枪：T9 CARV-S
579302810	ugdt	Chrome Flash 车标
579355941	ucdt	发现敌军"银河"
579424098	ucdt	在你的载具上添加灌木森林迷彩图案。所有阵营均可使用此装备。
579445489	ugdt	棒棒糖武器迷彩
579479098	ucdt	至日VE3性能可靠，适用面广，是非常受欢迎的卡宾枪。
579527218	ugdt	闪光顶峰头盔
579715242	ugdt	v0.1.0 Decal
579944853	ugdt	Ferocious Bear Hood Ornament
580153459	ucdt	达哈卡南部哨岗
580204709	ugdt	WASP Vehicle Decal
580320247	ucdt	武器能够携带的最大炮弹数量增加50发。
580430759	ucdt	罔闻解放之召唤者，灾祸降临。仅限新联邦使用。
580466821	ucdt	花岗谷地
580513964	ucdt	在你的武器上添加一次性使用因达尔岩地迷彩图案。仅限新联邦使用。一次性使用迷彩只能在本角色的一套配置中应用一次。
580523835	ugdt	VS Male Light Assault
580564745	ucdt	将你的单兵护盾恢复速度提升38%，并使你护盾重新充能前的延迟缩短1秒。
580753020	ugdt	Innova Placeholder Title 4
580776933	ucdt	六周年无面同盟贴花
580870991	ugdt	Minotaur
581065387	ucdt	载具的生命值总量提升18%，受到C-4的伤害降低35%。
581164830	ugdt	Magburner 4
581364706	ucdt	个人获得的经验增加20%。
581366571	ucdt	纳米装甲维修枪可以修复战友的载具，MAX机甲，装备，还能拆除敌方反坦克地雷。<font color="#dc9c36"><br><br>按住“开火”进行修理，按住“瞄准”进行拆解。</font> 
581551770	ucdt	装弹速率 5
581635090	ugdt	Traveler Helmet
581645856	ucdt	为你的角色应用新兵语音包。仅限新联邦男性角色使用。
581829860	ucdt	一旦耗尽之后自动购买这个物品。
581956981	ucdt	地球共和国轻型突击兵生命 等级1
582174281	ucdt	为你的护甲、武器或载具添加迷彩图案。仅限新联邦使用。
582241170	ucdt	大多数载具都不会受到轻武器的伤害。
为了应对这样威胁，我们需要使用更有杀伤力的武器，比如火箭筒，C-4炸药，反坦克地雷，或者反载具方阵炮台。
582307448	ucdt	授权用氪金建造一座可由友军玩家操纵的反载具方阵炮台。仅限地球共和国。
582677488	ucdt	将电磁骑士的最高速度提高4公里/小时。
582684644	ucdt	获取诱饵手雷，它能模拟枪声，在雷达上生成假信号，还能误导敌军反步兵自动炮台。
582688653	ucdt	天顶星VX-5AE
582708829	ucdt	具有高级瞄准系统，可以锁定空中和地面的载具
582720583	ucdt	E540长戟：银质勋章
583095371	ugdt	Ocular Shield 3
583144602	ugdt	一次性因达尔峡谷v1迷彩
583179800	ucdt	基于纳能技术的工具，专门用于修复机械系统。
583187188	ucdt	弹幕 3
583235931	ucdt	高级装备终端破解 5
583379447	ucdt	在你的护甲上添加骰子迷彩图案。仅限新联邦使用。
583521753	ucdt	两脚架
583645388	ucdt	军事委员 1
583672228	ugdt	Stability Increase
583705479	ucdt	武器能够携带的最大弹药数量增加450发。
583856821	ucdt	武器能够携带的最大炮弹数量增加11发。
583913709	ucdt	少将 1 贴花
583969522	ucdt	闪电是一种高速轻型坦克，它配备有一门主炮，可根据各种任务需求选择不同的武器。
584079416	ucdt	紫色地狱火颅骨
584173299	ugdt	Air Speed 1
584231121	ucdt	你还可以通过重新部署机制，回到友方要塞。重新部署有10秒倒计时。
584232605	ugdt	ECM Suite 2
584257105	ucdt	只有当要塞与我方阵营有链接线连通的时候，方可占领。
584402814	ucdt	炮手击杀共享 - 强光屏障
584555234	ucdt	重突战术套装
584899881	ucdt	11/17 VS IOTD
585180609	ucdt	前进
585371756	ucdt	部署位置太高
585380163	ucdt	神速
585396877	ucdt	通过占领要塞，你可获得此勤务绶带。
585438217	ucdt	少将 5 贴花
585738350	ucdt	<font color="#7FF4FF">证书</font>不仅可以解锁新的<font color="#7FF4FF">武器</font> 、<font color="#7FF4FF">装备</font> 和<font color="#7FF4FF">附件</font> ，还能够<font color="#7FF4FF">强化</font>您的职业和载具，以及作为指挥的能力。
585749470	ugdt	Pelter Rocket Pod
585772146	ucdt	解放者垂直推力 - 4级
585810077	ucdt	从连队中移除
586064253	ucdt	MAX：获取时间减少 3
586078560	ucdt	头盔升级 03
586110535	ucdt	L-30R维克多：金质勋章
586239548	ucdt	贴花_九头蛇_001
586390874	ucdt	地面载具：使用载具碾杀100名步兵
586562107	ucdt	伞兵
586647772	ucdt	解放者转弯速率 - 5级
586683813	ugdt	Sundybuster Armor Decal
586717948	ucdt	将先驱的获取时间间隔减少630秒
586766310	ucdt	轻型突击兵穿刺者头盔
587090593	ucdt	个人获得的经验增加10%。
587232205	ugdt	Adherent 2 涂装
587373079	ugdt	Combat Surgeon 1
587464624	ucdt	钢铁之躯 1
587493383	ucdt	11/13 新联邦礼包
587608982	ucdt	NS-10轰天雷：奥星勋章
587753162	ucdt	达哈卡泵站
588024695	ucdt	杀人蛛车标
588034271	ucdt	破裂（右手）：铜质勋章
588178761	ucdt	默认弹匣的弹药容量增加50发。
588185789	ugdt	Eciton Hubcaps
588246218	ugdt	Flak Armor 5
588270500	ugdt	Hubcaps 006 (DNT)
588275272	ucdt	没有界限迷彩
588376064	ugdt	紫色长颈鹿迷彩
588426106	ucdt	每秒开采的氪金量增加40%。
588464306	ucdt	建筑物核心击杀关键助攻
588474530	ucdt	弹匣容量 1
588566761	ucdt	现已上市！
588608445	ucdt	红桃火力小组路标点
588645581	ucdt	在你的载具上添加虎皮条纹迷彩图案。仅限瓦努主权国使用。
588791199	ucdt	LA7“渡鸦”火力强大，它的锁定技术可以捕获空中和地面目标。
588878130	ucdt	双发“光子”火箭舱能够发射14枚无制导高爆光子火箭。仅限瓦努主权国使用。
588931686	ucdt	金色纳能MKV描述
589147259	ugdt	Innova Placeholder Title 12
589267166	ucdt	左手主武器：反步兵/载具：NS35破片火炮
589274100	ucdt	百搭牌护甲贴花
589315111	ucdt	瓦努主权国前线兵站
589323214	ucdt	敌军活动
589564004	ucdt	瓦努主权国
589610029	ucdt	启用后12秒内可以修复MAX机甲20%的耐久。每48秒可以启用一次。
589740794	ucdt	百夫长 1
589751518	ucdt	一款12倍放大的精确狙击瞄准镜。
590353877	ugdt	v0.6.7
590404832	ucdt	Arbiters Ex Nox军团贴花
590450631	ugdt	长颈鹿 - 一次性
590665075	ugdt	Recruit Center 车标
590959688	ucdt	EHO载具贴花
590966165	ucdt	独眼巨人座舱玻璃贴花
591010842	ucdt	功能
591188792	ucdt	军团权限
591322281	ucdt	火花铬色保险杠002
591399316	ucdt	骸骨碎片护甲迷彩
591480383	ucdt	击杀
591621094	ucdt	按%0可自动加入小队
591626210	ucdt	主武器2：防空：XS轰天雷
591655242	ucdt	阿拉图广播中心
591731298	ucdt	霍森昆虫载具迷彩
591916777	ucdt	副武器：黑色NS-44LB黑手党
591990914	ucdt	无
592158919	ucdt	AU 06
592161488	ucdt	防爆护甲
592670057	ucdt	新联邦：MAX：防御：额外弹药 1 描述
592708058	ucdt	H-V45（点射版）：铜质勋章
592990088	ucdt	增加纳米编织护甲的强度。
593242718	ucdt	士兵六周年礼包
593250774	ucdt	标枪假日木笛喇叭
593341101	ugdt	VS Female CombatMedic 
593560729	ucdt	LA1服役巨锚
593582433	ucdt	感应雷达 3
593603110	ugdt	持印者 3 涂装
593726300	ucdt	建造一个可供步兵对外射击的地堡工事。
593728169	ucdt	将渗透兵破解敌方装备终端的速度加快10%。
593739865	ucdt	使用突袭者的死亡行军喇叭来吓坏你的敌人！
593769744	ucdt	安置完成的模块，能让一定区域内的特定部署设备受益
593810507	ugdt	怨恨头盔
593841803	ucdt	蛇夫座VE92：金质勋章
593855787	ucdt	“喷火”自动炮台冷却时间
593898728	ucdt	极地冰狼头盔
594141296	ucdt	渗透兵
594270980	ucdt	武器能够携带的最大炮弹数量增加17发。
594330858	ucdt	白色护甲迷彩
594333868	ucdt	美国
594349885	ucdt	装备终端
594375643	ucdt	俄罗斯护甲贴花
594456560	ucdt	玩家分组错误，无法离开小队。
594484293	ucdt	守卫要塞
594488363	ucdt	纳能金属板载具贴花
594497749	ucdt	The9服务器名10
594509404	ucdt	比托尔北部基地
594653043	ucdt	爆头击杀会在3秒内提高上膛速度50%；连续爆头能累积最高8秒的上膛速度增益。<font color="#dc9c36">仅对狙击步枪有效。</font>
594882203	ucdt	为你的驾驶舱增添个性化装饰，在座舱玻璃处加上青绿色贴花。仅限瓦努主权国使用。
595043227	ugdt	Catlike 3
595046722	ugdt	传送器
595108615	ucdt	装弹速率 1
595120761	ucdt	绿色幽魂车轮尾迹
595146607	ucdn	
595190900	ucdt	王牌
595242835	ugdt	Medic Armor
595253505	ucdt	蔚蓝暮光载具贴花
595285054	ucdt	鉴定完毕，是敌人的摩托
595354786	ucdt	扫雷标示 3
595380299	ucdt	漂移者轮毂罩
595415727	ucdt	新联邦：决裂者贴花
595477564	ucdt	流浪者：铜质勋章
595516871	ucdt	在你的武器上添加一次性使用干旱森林迷彩图案。仅限新联邦使用。一次性使用迷彩只能在本角色的一套配置中应用一次。
595533747	ucdt	闪光顶峰头盔礼包
595553858	ucdt	喷射背包技能线
595576123	ucdt	刷证书背景横幅
595626670	ucdt	仅限本周末！铂金NS-44P军政委！
595745804	ucdt	授权使用远距离6倍BDS-6瞄准镜。
595889917	ugdt	艾美瑞什之心武器迷彩
595896883	ugdt	Bladewalker Helmet
596454289	ucdt	将后燃器燃料的容量提高220%。仅限新联邦使用。
596535415	ugdt	力场生成器
596619723	ucdt	战蟹贴花
596637303	ugdt	赌徒
596668566	ucdt	女武神紫色XW炫光镶边
596669594	ucdt	Hack CC 
596779774	ucdt	将海盗战机的获取时间间隔减少180秒。
596848105	ucdt	已分解%0个重复插件
597057014	ucdt	查看成员 >
597356413	ucdt	海盗战机巨浪座舱玻璃贴花
597581517	ucdt	经典熊爪贴花
597648878	ucdt	TR新兵语音包
597683462	ucdt	黑夜女神VX31：铜质勋章
597790801	ucdt	使闪光、震荡和电磁脉冲手雷对你的影响时间和效果降低。
597934123	ucdt	个人获得的资源增加50%。
598201755	ugdt	Auraxium Infused Plating
598217210	ucdt	弹药携带量 10
598286495	ucdt	女武神挫败喇叭
598296103	ucdt	医疗兵火力套装
598312421	ucdt	武器能够携带的最大弹药数量增加80发。
598348926	ucdt	你也可以点击鼠标右键进行开镜瞄准。这种射击方式可以大幅提高射击精准度，但与此同时，你的移动速度也会降低。
598553155	ucdt	武器能够携带的最大弹药数量增加788发。
598575519	ucdt	英雄史诗
598646878	ucdt	左手主武器：反载具：NS-20蛇发女妖
598865024	ugdt	LACO (3.4x)
599017454	ucdt	在你的载具上添加一次性使用松树林迷彩图案。仅限瓦努主权国使用。一次性使用迷彩只能在本角色的一套配置中应用一次。
599126911	ucdt	白金武器礼包
599186261	ugdt	联邦哨兵 2 涂装
599242809	ucdt	The9服务器名37
599316597	ucdt	击杀50米外的敌人，或爆头击杀，能清除敌军对你的报位，并能在1秒内防止敌军对你的报位。此外，对敌人造成伤害时，能自动将其位置报告给你和附近友军。<font color="#dc9c36">不会清除对载具的报位。</font>
599323806	ucdt	浩劫头盔
599325076	ucdt	瓦努主权国：载具个性化PS2标志促销
599367507	ucdt	地球共和国男性战斗医疗兵
599410665	ucdt	防偷袭装甲 3
599495747	ugdt	Consortium Talon Vehicle Decal
599541879	ucdt	M12C柯柏特机枪
599708128	ucdt	新联邦女性轻型突击兵
599887308	ucdt	喇叭
599923703	ucdt	授权使用前握把。前握把降低25%的水平后坐力，加强了枪械的射击可控性。
599977667	ugdt	Enlightenment Armor Decal
600037514	ucdt	BTYR军团贴花
600198716	ucdt	M40暴怒：奥星勋章
600257830	ucdt	武器能够携带的最大弹药数量增加70发。
600334980	ucdt	武器的装弹时间减少30毫秒。
600430263	ucdt	防爆护甲能更好地抵御近距离的爆炸。
600475489	ucdt	地球共和国：卡宾枪贴花
600514577	ucdt	防地雷系统 1
600598079	ucdt	突袭者灯条轮胎
600604567	ucdt	为你的载具添加贴花。仅限新联邦使用。
600695466	ucdt	解锁
600758374	ucdt	“链接”天狗：奥星勋章
600959412	ucdt	纳能区域修理系统 1
601030519	ucdt	上尉 5 贴花
601071741	ucdt	纳能突击队：金质勋章
601275794	ugdt	Gold Vanguard 车标
601548244	ucdt	[*source*]邀请你加入“[*guild*]”军团。
601551106	ucdt	希尔赫斯基地
601656524	ucdt	锚定模式 1
601785730	ucdt	为你的解放者加装外饰板。所有阵营均可使用此装备。
601823788	ucdt	Rx2（2倍）-T型点
601909675	ucdt	军团：为你的军团获取5项证书
601913452	ugdt	Big-O-Tier 3 pack
601985340	ucdt	首席执法官
601993268	ucdt	这款头盔仅在万圣节活动期间会具现化，穿戴后能提供令人毛骨悚然的10%经验加成。而当活动迎来骇人的终结之时，这件物品也会消散到孕育它的深渊，直至下一次的万圣节！
602138192	ucdt	武器能够携带的最大弹药数量增加304发。
602211332	ucdt	使用突击步枪击杀一名悬赏对象。
602264444	ucdt	中将 4
602370725	ucdt	要塞炮台散热效率
602390702	ucdt	穆拉克净化站
602428919	ucdt	为你的载具添加贴花。仅限地球共和国使用。
602443356	ucdt	占据铁港，SRP水培公司，维克斯生物药厂，或纳森反抗营，可获得点数。
602483729	ucdt	导师
602554273	ucdt	7倍瞄准镜
602717349	ucdt	为你的驾驶舱增添个性化装饰，在座舱玻璃处加上新联邦标志的贴花。仅限新联邦使用。
602724973	ucdt	工蚁M40暴怒
602729464	ucdt	丘比特喇叭礼包
603141446	ucdt	包含全套仲裁者护甲，可供所有非MAX步兵职业使用。
603196592	ucdt	为你的角色应用老手语音包。仅限瓦努主权国男性角色使用。
603219793	ucdt	授权用氪金建造一座车库，其体积适用于保护一辆部署的决裂者。仅限地球共和国使用。
603294056	ucdt	受到来自轻武器的伤害降低20%。
603321919	ugdt	红色长颈鹿武器迷彩
603446580	ugdt	Emergency Repair 1
603500309	ucdt	武器的装弹时间减少8.75%
603555769	ucdt	C75毒蛇：奥星勋章
603556454	ucdt	AXN载具贴花
603612313	ugdt	Magrider Ghostly Shriek Horn
603646339	ucdt	通过使用万圣节活动武器，你可获得此勤务绶带
603670999	ucdt	在你的武器上添加一次性使用艾美瑞什草原迷彩图案。仅限地球共和国使用。一次性使用迷彩只能在本角色的一套配置中应用一次。
603783926	ucdt	渗透兵：白银
604048854	ucdt	8比特地球共和国载具贴花
604081340	ucdt	轻量化的白雪迷彩能帮你的士兵改善形象。仅限地球共和国使用。
604188759	ucdt	武器的装弹时间减少7.5%
604288140	ucdt	将闪电的最高速度提高8公里/小时。
604593050	ugdt	Cavalier 1 涂装
604676700	ucdt	共和国占领了拉什努！
604702061	ucdt	TSAR-42：奥星勋章
604776419	ucdt	Ctrl（右）
604849852	ucdt	火花的获取时间间隔缩短150秒
604931892	ucdt	将蚊式战机无动力状态时的降落速度减少为4公里/小时。
604983273	ugdt	M20蛇蜥
605198177	ucdt	处女座：铜质勋章
605222518	ucdt	与控制点互动可以使你的最大护盾值增加100点，持续15秒。<font color="#dc9c36">交互有15秒冷却时间。</font>
605258148	ucdt	M20蛇蜥：奥星勋章
605324866	ucdt	海盗战机机翼挂载
605351693	ucdt	在你的护甲上添加闪电迷彩图案。仅限新联邦使用。
605431755	ucdt	武器能够携带的最大弹药数量增加75发。
605477722	ugdt	First Lt. 1 涂装
605558172	ucdt	反雷达装置
605586708	ugdt	蚊式战机红色闪光座舱玻璃涂装
605702279	ucdt	青蟹MAX头盔
605728481	ucdt	赫尤卡
605822985	ucdt	铂金NSX-P天狗：金质勋章
606237816	ucdt	消音器
606386202	ucdt	标准的反射瞄具，可以让你更快、更准确地瞄准目标。
606453077	ucdt	个人获得的经验增加50%，小队获得的经验增加5%，持续1天。此加成只可用于本角色。
606479082	ucdt	战斗医师 3
606488196	ucdt	TR TORQ-9 + 证书点
606734045	ucdt	扒手 1
606748357	ucdt	你方阵营的胜利为因达尔带来了20%的飞机折扣！
606764568	ugdt	Flak/Smoke Rocklets
606929948	ucdt	黑色NS-44B军政委：铜质勋章
607058634	ucdt	为你的载具添加鲨鱼牙齿贴花。
607103948	ucdt	暗星创伤头盔
607219512	ucdt	狂热者医疗兵护甲
607251368	ucdt	针对新兵的促销
607483031	ugdt	Legacy - Battle Hardened 4
607605294	ucdt	地球共和国
607712300	ugdt	RD-GG Recon Device 4
607823203	ucdt	决裂者雾滩头灯
608034302	ucdt	MG-HBR1龙骑兵 - 全副武装礼包
608105753	ucdt	招募奖励 等级4
608211746	ucdt	灵异呜呼王冠
608226382	ucdt	TSO-2（2倍）-T型点
608243350	ucdt	感谢您对游戏的持续支持！
608340609	ucdt	骸骨碎片载具迷彩
608363196	ucdt	武器的装弹时间减少0.4秒。
608553819	ucdt	默认
608584795	ucdt	C85可以发射重型霰弹，对步兵及轻型装甲单位造成致命的伤害。仅限新联邦使用。
608601816	ucdt	突袭者版雷神之锤的扩容弹匣证书项改为只有两级，证书已返还。
608813180	ucdt	火箭发射巢：银质勋章
608917625	ugdt	NFI-2000 Turbo (Harasser)
608939689	ucdt	新任务
608946065	ucdt	冲刺
608971684	ucdt	地球共和国火箭筒描述
609274560	ucdt	电磁骑士管风琴喇叭
609413389	ucdt	武器能够携带的最大导弹数量增加30发。
609538136	ugdt	Order of the Dragon Vehicle Decal
609552057	ugdt	Roll Rate 2
609608105	ucdt	轻型突击兵是游击之王。活用他们的喷气背包来从有趣的角度发起攻击。
609641673	ucdt	毒蛇谷观察站
609648478	ucdt	经典颅骨盾牌贴花
609774120	ucdt	拳师：银质勋章
609807654	ugdt	Sunderer 涂装
609835355	ucdt	纳米恢复器 2
609970312	ucdt	武器能够携带的最大弹药数量增加25发。
610001547	ucdt	舱门
610109912	ucdt	上将
610153887	ucdt	石英山营地
610196298	ucdt	地球共和国喷气背包技能3
610238985	ucdt	万弹齐发载具贴花
610249162	ucdt	NC6S高斯SAW（可调版）：银质勋章
610530974	ucdt	武器的装弹时间减少0.1秒。
610542705	ucdt	瓦努主权国：载具个性化独狼涂装促销
610631775	ucdt	7年忠诚背景横幅
610730677	ucdt	铂金NC05-P凿岩机
610743751	ucdt	武器能够携带的最大弹药数量增加180发。
610870338	ucdt	为你的角色应用蛮勇语音包。仅限新联邦男性角色使用。
611057701	ucdt	预言者 2
611178890	ugdt	Bloodline装甲贴花
611284192	ucdt	纳米维修手雷能持续修理范围内的机械单位。
611326330	ugdt	Trident装甲贴花
611370303	ucdt	凤凰AE：铜质勋章
611421254	ugdt	Scythe Deathmarch Horn
611476847	ucdt	<font color="#7FF4FF">会员小队加成：</font>
611495070	ucdt	武器的装弹时间减少0.48秒。
611548714	ucdt	蓝色先驱底盘灯光
611657235	ucdt	侦测载具附近50米内敌人士兵的动向，并将他们显示在所有载具乘员的小地图上。
611687471	ucdt	为正在使用的武器重新装弹。如果弹匣中留有弹药，多数武器能更快地完成装填。
611791527	ucdt	地球共和国手枪
611835398	ugdt	Drop Grid Emitter
611972237	ucdt	加成
612001343	ucdt	创建
612040777	ucdt	流亡：奥星勋章
612069414	ucdt	每一座我方要塞中都会有重生室，重生室是受到保护的，在离开之前你可以放心的做好战前准备。
612076410	ucdt	宙斯盾描述
612087878	ucdt	将闪电的炮塔旋转速度增加25度/秒。
612230679	ugdt	TR: Customization - Repair Tool Promo
612258748	ugdt	Lyra R2 (2x) - Purple Dot
612327179	ucdt	描述
612455507	ucdt	卡宾枪系列武器专属于轻型突击兵和工程兵。
612463384	ucdt	T32公牛：奥星勋章
612470667	ugdt	Lightning Eos Plating
612486561	ugdt	霍森昆虫迷彩
612494849	ucdt	四叶草贴花
612525464	ucdt	开启后在火花表面制造一层覆膜，使它能穿过敌方防护门力场。持续14秒，每60秒可以启用一次。
612595075	ugdt	超级强化：3天
612641787	ucdt	工业化载具迷彩
612715491	ucdt	徘徊者丘比特喇叭
612836953	ucdt	NS-61密使
612884761	ucdt	蚊式战机飞蝗
613126568	ugdt	Lasher X2
613160298	ugdt	Pirate Flag Vehicle Decal
613202288	ugdt	Executive Officer
613203188	ucdt	武器能够携带的最大火箭弹数量增加18发。
613208058	ugdt	黑色机械风迷彩
613248082	ucdt	没人能大摇大摆毫发无损地走进敌人基地。尝试从敌人意想不到的路径包抄他们！
613379491	ucdt	狙击手：在300米外击杀50名玩家
613497517	ucdt	黏性手雷：银质勋章
613666201	ucdt	入侵者 2 贴花
613666659	ucdt	解放者死亡行军喇叭
613738992	ugdt	VX6-7
613803891	ucdt	为你的角色解锁一张个人资料的背景横幅。
613914923	ucdt	将电磁骑士的闲置时间延长至30分钟。
614044636	ucdt	右侧武器
614130935	ugdt	MANA反步兵炮塔
614251729	ucdt	为你的载具添加贴花。仅限地球共和国使用。
614526478	ucdt	将银河的闲置时间延长至9分钟。
614559191	ucdt	幽灵头盔
614628094	ucdt	战斗医疗兵是一种能治疗和复活队友的多用途职业。
614742689	ucdt	突袭者
614844899	ucdt	开启后可以在8秒内干扰敌方的锁定以及已在追踪载具的导弹。每35秒可以启用一次。
615017188	ucdt	红色电磁骑士底盘灯光
615050103	ucdt	按“Q”键（默认）能报告敌人位置。被报位敌人的位置将显示在你和友军的小地图上，并在视野内标记他们。
615086769	ucdt	“敌军活动”的筛选选项将在地图上以红色显示敌方部队的行动。
615160429	ucdt	炮台智能自动模块
615336751	ucdt	将突袭者的闲置时间延长至21分钟。
615739725	ucdt	NC-HA001标准头盔
615784897	ugdt	She Devil Vehicle Decal
615793831	ucdt	在你的武器上添加城市森林迷彩图案，仅限地球共和国使用。
615954941	ugdt	NiCO (1x)
615986358	ucdt	热追踪
616133049	ucdt	武器的装弹时间减少0.36秒。
616232493	ucdt	乌鸦座VA55：银质勋章
616330407	ugdt	TR机首炮 04
616331275	ucdt	旅行者头盔
